datetime,description,year,month,day,hour,weekday,10min,mean_lamax,mean_laeq,mean_lceq,mean_lcpeak
2022-11-11 12:10:00,MP 04: His & Hears,2022,11,11,12,4,10,56.18233333333333,54.30233333333334,64.01146666666666,75.71509999999999
2022-11-11 12:20:00,MP 04: His & Hears,2022,11,11,12,4,20,55.66949999999999,53.94683333333333,63.48481666666667,75.12008333333334
2022-11-11 12:30:00,MP 04: His & Hears,2022,11,11,12,4,30,54.138,52.522666666666666,63.08711666666666,74.78044999999999
2022-11-11 12:40:00,MP 04: His & Hears,2022,11,11,12,4,40,56.74066666666667,55.0855,65.10426666666666,76.48466666666667
2022-11-11 12:50:00,MP 04: His & Hears,2022,11,11,12,4,50,58.33366666666666,56.474,65.6358,77.3391
2022-11-11 13:00:00,MP 04: His & Hears,2022,11,11,13,4,0,58.14566666666667,55.9855,65.67776666666667,77.4477
2022-11-11 13:10:00,MP 04: His & Hears,2022,11,11,13,4,10,56.25966666666668,54.711333333333336,63.61376666666667,75.10446666666667
2022-11-11 13:20:00,MP 04: His & Hears,2022,11,11,13,4,20,57.9615,56.24666666666667,65.8254,77.72671666666666
2022-11-11 13:30:00,MP 04: His & Hears,2022,11,11,13,4,30,54.906666666666666,52.91516666666666,62.7388,74.46731666666666
2022-11-11 13:40:00,MP 04: His & Hears,2022,11,11,13,4,40,58.31633333333334,56.38483333333333,64.79153333333333,76.65456666666667
2022-11-11 13:50:00,MP 04: His & Hears,2022,11,11,13,4,50,54.1755,52.21433333333333,60.76773333333333,72.66120000000001
2022-11-11 14:00:00,MP 04: His & Hears,2022,11,11,14,4,0,58.16,56.4685,64.72096666666667,76.65729999999999
2022-11-11 14:10:00,MP 04: His & Hears,2022,11,11,14,4,10,57.814166666666665,56.15083333333333,65.25693333333334,76.84355
2022-11-11 14:20:00,MP 04: His & Hears,2022,11,11,14,4,20,57.36866666666666,55.634166666666665,63.35151666666668,75.74631666666667
2022-11-11 14:30:00,MP 04: His & Hears,2022,11,11,14,4,30,58.005833333333335,56.23083333333334,65.18101666666666,76.90238333333333
2022-11-11 14:40:00,MP 04: His & Hears,2022,11,11,14,4,40,59.91266666666667,57.101,63.84443333333334,76.61286666666666
2022-11-11 14:50:00,MP 04: His & Hears,2022,11,11,14,4,50,53.60583333333334,51.80266666666667,61.27685,73.01486666666666
2022-11-11 15:00:00,MP 04: His & Hears,2022,11,11,15,4,0,56.322,54.54566666666667,63.84818333333334,75.80348333333333
2022-11-11 15:10:00,MP 04: His & Hears,2022,11,11,15,4,10,54.00533333333333,52.29483333333334,61.63248333333333,73.34411666666666
2022-11-11 15:20:00,MP 04: His & Hears,2022,11,11,15,4,20,55.563833333333335,54.00983333333333,64.55348333333333,75.93193333333333
2022-11-11 15:30:00,MP 04: His & Hears,2022,11,11,15,4,30,55.593833333333336,53.441,63.519000000000005,75.77758333333334
2022-11-11 15:40:00,MP 04: His & Hears,2022,11,11,15,4,40,56.09116666666666,54.23266666666667,64.0692,75.62573333333334
2022-11-11 15:50:00,MP 04: His & Hears,2022,11,11,15,4,50,56.89866666666666,55.0315,64.01151666666668,75.72573333333334
2022-11-11 16:00:00,MP 04: His & Hears,2022,11,11,16,4,0,55.86033333333333,54.22666666666667,63.18293333333334,74.77026666666667
2022-11-11 16:10:00,MP 04: His & Hears,2022,11,11,16,4,10,57.11283333333333,55.285500000000006,63.92283333333333,75.84485000000001
2022-11-11 16:20:00,MP 04: His & Hears,2022,11,11,16,4,20,59.3215,57.74483333333333,66.76436666666667,78.27371666666667
2022-11-11 16:30:00,MP 04: His & Hears,2022,11,11,16,4,30,56.5985,55.00416666666667,63.83028333333333,75.48826666666666
2022-11-11 16:40:00,MP 04: His & Hears,2022,11,11,16,4,40,57.64083333333333,55.80433333333333,64.25271666666666,76.18641666666666
2022-11-11 16:50:00,MP 04: His & Hears,2022,11,11,16,4,50,58.62533333333333,56.8265,65.69171666666666,77.29438333333333
2022-11-11 17:00:00,MP 04: His & Hears,2022,11,11,17,4,0,58.92033333333333,56.91533333333333,63.94456666666667,76.0662
2022-11-11 17:10:00,MP 04: His & Hears,2022,11,11,17,4,10,57.1935,55.4215,64.42488333333334,76.11701666666667
2022-11-11 17:20:00,MP 04: His & Hears,2022,11,11,17,4,20,58.98866666666666,57.24533333333333,67.24395,78.72861666666667
2022-11-11 17:30:00,MP 04: His & Hears,2022,11,11,17,4,30,58.34466666666667,56.67483333333334,65.19868333333334,77.05775
2022-11-11 17:40:00,MP 04: His & Hears,2022,11,11,17,4,40,57.58166666666666,56.11083333333333,64.95678333333333,76.51976666666667
2022-11-11 17:50:00,MP 04: His & Hears,2022,11,11,17,4,50,59.594166666666666,58.11183333333333,66.94281666666667,78.47919999999999
2022-11-11 18:00:00,MP 04: His & Hears,2022,11,11,18,4,0,60.87566666666667,59.154,66.95321666666666,78.77225
2022-11-11 18:10:00,MP 04: His & Hears,2022,11,11,18,4,10,60.74316666666667,59.1585,68.95526666666667,80.40553333333334
2022-11-11 18:20:00,MP 04: His & Hears,2022,11,11,18,4,20,59.583000000000006,57.91066666666667,66.7392,78.37001666666667
2022-11-11 18:30:00,MP 04: His & Hears,2022,11,11,18,4,30,60.7195,59.14233333333333,67.60953333333333,79.16003333333333
2022-11-11 18:40:00,MP 04: His & Hears,2022,11,11,18,4,40,58.193666666666665,56.42616666666666,65.61156666666668,77.14831666666666
2022-11-11 18:50:00,MP 04: His & Hears,2022,11,11,18,4,50,59.68633333333334,58.16783333333333,67.22726666666667,78.45995
2022-11-11 19:00:00,MP 04: His & Hears,2022,11,11,19,4,0,59.592666666666666,58.060500000000005,68.46091666666668,79.11413333333334
2022-11-11 19:10:00,MP 04: His & Hears,2022,11,11,19,4,10,60.36666666666667,58.707833333333326,66.55001666666666,78.35063333333333
2022-11-11 19:20:00,MP 04: His & Hears,2022,11,11,19,4,20,59.9935,57.8605,66.2346,78.56298333333334
2022-11-11 19:30:00,MP 04: His & Hears,2022,11,11,19,4,30,59.162333333333336,57.6535,65.72139999999999,77.48593333333334
2022-11-11 19:40:00,MP 04: His & Hears,2022,11,11,19,4,40,60.03300000000001,58.14983333333333,65.88061666666667,77.82643333333334
2022-11-11 19:50:00,MP 04: His & Hears,2022,11,11,19,4,50,60.655166666666666,58.69133333333334,67.96751666666667,79.43408333333333
2022-11-11 20:00:00,MP 04: His & Hears,2022,11,11,20,4,0,59.67383333333334,57.789,64.7859,76.90905
2022-11-11 20:10:00,MP 04: His & Hears,2022,11,11,20,4,10,59.54816666666667,57.2665,65.77378333333333,77.30583333333334
2022-11-11 20:20:00,MP 04: His & Hears,2022,11,11,20,4,20,59.32433333333333,57.53183333333333,65.11886666666666,76.95951666666666
2022-11-11 20:30:00,MP 04: His & Hears,2022,11,11,20,4,30,57.62116666666666,56.03666666666667,63.510916666666674,75.46481666666666
2022-11-11 20:40:00,MP 04: His & Hears,2022,11,11,20,4,40,59.201,57.40449999999999,66.53878333333333,78.02725
2022-11-11 20:50:00,MP 04: His & Hears,2022,11,11,20,4,50,56.562333333333335,54.76716666666667,63.0213,74.85355
2022-11-11 21:00:00,MP 04: His & Hears,2022,11,11,21,4,0,59.90716666666667,58.23016666666666,69.74548333333334,80.64014999999999
2022-11-11 21:10:00,MP 04: His & Hears,2022,11,11,21,4,10,56.196333333333335,54.58533333333333,62.89246666666667,74.54843333333334
2022-11-11 21:20:00,MP 04: His & Hears,2022,11,11,21,4,20,57.40566666666667,55.39566666666667,62.893350000000005,75.02636666666666
2022-11-11 21:30:00,MP 04: His & Hears,2022,11,11,21,4,30,58.13066666666667,56.15233333333334,64.20005,76.07796666666667
2022-11-11 21:40:00,MP 04: His & Hears,2022,11,11,21,4,40,56.34166666666667,54.48883333333333,64.43395000000001,76.04103333333333
2022-11-11 21:50:00,MP 04: His & Hears,2022,11,11,21,4,50,53.66316666666667,52.158166666666666,61.39248333333333,73.18355
2022-11-11 22:00:00,MP 04: His & Hears,2022,11,11,22,4,0,56.2485,54.40266666666666,62.04961666666666,74.21955000000001
2022-11-11 22:10:00,MP 04: His & Hears,2022,11,11,22,4,10,54.7535,52.89716666666666,61.24721666666667,73.07936666666667
2022-11-11 22:20:00,MP 04: His & Hears,2022,11,11,22,4,20,56.483,54.412,62.66276666666667,74.55891666666666
2022-11-11 22:30:00,MP 04: His & Hears,2022,11,11,22,4,30,56.416,54.65133333333334,63.001333333333335,74.75756666666666
2022-11-11 22:40:00,MP 04: His & Hears,2022,11,11,22,4,40,59.88616666666666,58.08116666666666,66.47675000000001,78.27153333333332
2022-11-11 22:50:00,MP 04: His & Hears,2022,11,11,22,4,50,58.375166666666665,56.28616666666666,64.09110000000001,76.01106666666666
2022-11-11 23:00:00,MP 04: His & Hears,2022,11,11,23,4,0,58.821333333333335,56.49666666666667,62.79015,75.22643333333333
2022-11-11 23:10:00,MP 04: His & Hears,2022,11,11,23,4,10,59.28983333333333,56.32416666666666,61.83665,75.15738333333333
2022-11-11 23:20:00,MP 04: His & Hears,2022,11,11,23,4,20,58.87199999999999,56.263000000000005,63.00983333333333,75.50536666666667
2022-11-11 23:30:00,MP 04: His & Hears,2022,11,11,23,4,30,61.53833333333333,58.830666666666666,64.54213333333333,77.63719999999999
2022-11-11 23:40:00,MP 04: His & Hears,2022,11,11,23,4,40,60.43433333333333,57.651500000000006,64.69648333333333,77.34558333333334
2022-11-11 23:50:00,MP 04: His & Hears,2022,11,11,23,4,50,60.15166666666666,57.627,63.66503333333333,76.34105
2022-11-12 00:00:00,MP 04: His & Hears,2022,11,12,0,5,0,57.00116666666666,54.3665,60.12173333333333,72.86283333333333
2022-11-12 00:10:00,MP 04: His & Hears,2022,11,12,0,5,10,52.1345,50.1685,58.45328333333334,70.63138333333333
2022-11-12 00:20:00,MP 04: His & Hears,2022,11,12,0,5,20,57.6715,55.24483333333333,61.87481666666667,74.70718333333333
2022-11-12 00:30:00,MP 04: His & Hears,2022,11,12,0,5,30,56.75666666666667,53.99583333333333,61.457683333333335,74.03391666666667
2022-11-12 00:40:00,MP 04: His & Hears,2022,11,12,0,5,40,55.865,54.00216666666667,62.91726666666667,74.83261666666667
2022-11-12 00:50:00,MP 04: His & Hears,2022,11,12,0,5,50,56.579,54.90183333333333,64.77683333333333,76.24366666666666
2022-11-12 01:00:00,MP 04: His & Hears,2022,11,12,1,5,0,54.4495,52.464000000000006,60.40415,72.50408333333333
2022-11-12 01:10:00,MP 04: His & Hears,2022,11,12,1,5,10,49.43233333333333,47.31216666666666,56.666716666666666,68.63095
2022-11-12 01:20:00,MP 04: His & Hears,2022,11,12,1,5,20,49.28483333333334,47.6835,59.414633333333335,70.55628333333333
2022-11-12 01:30:00,MP 04: His & Hears,2022,11,12,1,5,30,52.81683333333333,50.51466666666666,58.38981666666667,70.52571666666667
2022-11-12 01:40:00,MP 04: His & Hears,2022,11,12,1,5,40,50.85583333333334,48.77816666666667,57.1123,69.24538333333334
2022-11-12 01:50:00,MP 04: His & Hears,2022,11,12,1,5,50,49.801,48.18966666666667,57.97355,69.59761666666667
2022-11-12 02:00:00,MP 04: His & Hears,2022,11,12,2,5,0,49.1565,47.45483333333333,55.86131666666667,67.82973333333332
2022-11-12 02:10:00,MP 04: His & Hears,2022,11,12,2,5,10,52.327666666666666,50.205666666666666,59.48561666666667,71.33555
2022-11-12 02:20:00,MP 04: His & Hears,2022,11,12,2,5,20,49.91033333333333,48.306333333333335,58.28255,69.80086666666666
2022-11-12 02:30:00,MP 04: His & Hears,2022,11,12,2,5,30,49.796,48.252,57.01481666666667,68.87755
2022-11-12 02:40:00,MP 04: His & Hears,2022,11,12,2,5,40,50.29666666666667,48.30833333333333,58.22378333333333,69.93560000000001
2022-11-12 02:50:00,MP 04: His & Hears,2022,11,12,2,5,50,50.03916666666667,48.14566666666667,58.3749,69.93303333333333
2022-11-12 03:00:00,MP 04: His & Hears,2022,11,12,3,5,0,51.53483333333334,49.78066666666667,57.736133333333335,69.76426666666666
2022-11-12 03:10:00,MP 04: His & Hears,2022,11,12,3,5,10,49.09766666666666,47.47683333333333,57.37816666666667,68.98795
2022-11-12 03:20:00,MP 04: His & Hears,2022,11,12,3,5,20,47.36316666666667,45.6635,55.45133333333334,67.15286666666667
2022-11-12 03:30:00,MP 04: His & Hears,2022,11,12,3,5,30,48.3575,46.949666666666666,57.30610000000001,68.82573333333333
2022-11-12 03:40:00,MP 04: His & Hears,2022,11,12,3,5,40,50.6345,48.73533333333334,57.805200000000006,69.77591666666667
2022-11-12 03:50:00,MP 04: His & Hears,2022,11,12,3,5,50,48.34283333333333,46.70883333333333,56.46045,68.16351666666667
2022-11-12 04:00:00,MP 04: His & Hears,2022,11,12,4,5,0,48.87733333333333,47.2535,56.877100000000006,68.60741666666667
2022-11-12 04:10:00,MP 04: His & Hears,2022,11,12,4,5,10,48.84066666666667,47.12983333333334,56.93858333333333,68.53673333333333
2022-11-12 04:20:00,MP 04: His & Hears,2022,11,12,4,5,20,52.47966666666667,50.2015,59.02601666666667,70.90360000000001
2022-11-12 04:30:00,MP 04: His & Hears,2022,11,12,4,5,30,46.6155,44.89816666666667,54.732400000000005,66.43893333333334
2022-11-12 04:40:00,MP 04: His & Hears,2022,11,12,4,5,40,47.3495,45.72283333333333,55.03225,66.85081666666666
2022-11-12 04:50:00,MP 04: His & Hears,2022,11,12,4,5,50,45.05466666666666,43.94583333333333,55.02515,66.48308333333333
2022-11-12 05:00:00,MP 04: His & Hears,2022,11,12,5,5,0,47.81883333333333,46.16483333333333,55.95936666666667,67.64468333333333
2022-11-12 05:10:00,MP 04: His & Hears,2022,11,12,5,5,10,43.4605,42.583,55.443666666666665,66.50586666666666
2022-11-12 05:20:00,MP 04: His & Hears,2022,11,12,5,5,20,43.46533333333333,42.53783333333333,54.54665,65.81568333333334
2022-11-12 05:30:00,MP 04: His & Hears,2022,11,12,5,5,30,45.90866666666667,45.0165,55.68485,67.03491666666666
2022-11-12 05:40:00,MP 04: His & Hears,2022,11,12,5,5,40,45.29633333333333,44.349,55.5919,67.04856666666666
2022-11-12 05:50:00,MP 04: His & Hears,2022,11,12,5,5,50,43.87,43.01983333333334,55.41275,66.52453333333334
2022-11-12 06:00:00,MP 04: His & Hears,2022,11,12,6,5,0,47.27,45.3545,55.27333333333333,67.12413333333333
2022-11-12 06:10:00,MP 04: His & Hears,2022,11,12,6,5,10,45.87433333333333,44.38333333333333,55.20141666666667,66.79116666666665
2022-11-12 06:20:00,MP 04: His & Hears,2022,11,12,6,5,20,46.994,45.848333333333336,58.30706666666666,69.5202
2022-11-12 06:30:00,MP 04: His & Hears,2022,11,12,6,5,30,50.2435,49.266666666666666,61.12068333333334,72.04843333333334
2022-11-12 06:40:00,MP 04: His & Hears,2022,11,12,6,5,40,47.96066666666667,46.98083333333334,58.193866666666665,69.47853333333333
2022-11-12 06:50:00,MP 04: His & Hears,2022,11,12,6,5,50,53.23633333333333,51.85183333333333,61.82318333333334,73.20031666666667
2022-11-12 07:00:00,MP 04: His & Hears,2022,11,12,7,5,0,47.21066666666667,46.3605,58.02321666666667,69.18948333333334
2022-11-12 07:10:00,MP 04: His & Hears,2022,11,12,7,5,10,49.75516666666667,48.5905,60.33961666666666,71.49798333333334
2022-11-12 07:20:00,MP 04: His & Hears,2022,11,12,7,5,20,46.627833333333335,45.607,57.14158333333333,68.26311666666668
2022-11-12 07:30:00,MP 04: His & Hears,2022,11,12,7,5,30,48.89816666666667,47.84016666666666,60.287466666666674,71.06578333333333
2022-11-12 07:40:00,MP 04: His & Hears,2022,11,12,7,5,40,51.98533333333334,50.653666666666666,62.288,73.27016666666667
2022-11-12 07:50:00,MP 04: His & Hears,2022,11,12,7,5,50,51.33733333333333,50.29233333333334,62.61125,73.34325
2022-11-12 08:00:00,MP 04: His & Hears,2022,11,12,8,5,0,50.838,49.86316666666667,62.874116666666666,73.60605
2022-11-12 08:10:00,MP 04: His & Hears,2022,11,12,8,5,10,49.67116666666666,48.66283333333333,59.86125,71.04095
2022-11-12 08:20:00,MP 04: His & Hears,2022,11,12,8,5,20,55.016333333333336,53.77333333333333,64.30873333333334,75.38256666666666
2022-11-12 08:30:00,MP 04: His & Hears,2022,11,12,8,5,30,51.122,49.93083333333333,61.32973333333333,72.5638
2022-11-12 08:40:00,MP 04: His & Hears,2022,11,12,8,5,40,52.73116666666667,51.677,62.14345,73.22763333333333
2022-11-12 08:50:00,MP 04: His & Hears,2022,11,12,8,5,50,52.95966666666666,51.38133333333333,60.09393333333333,72.05896666666666
2022-11-12 09:00:00,MP 04: His & Hears,2022,11,12,9,5,0,49.3195,48.236666666666665,59.631,70.73283333333333
2022-11-12 09:10:00,MP 04: His & Hears,2022,11,12,9,5,10,54.21633333333333,52.80233333333334,61.28543333333334,73.03066666666668
2022-11-12 09:20:00,MP 04: His & Hears,2022,11,12,9,5,20,54.752,53.33633333333333,63.03716666666667,74.51004999999999
2022-11-12 09:30:00,MP 04: His & Hears,2022,11,12,9,5,30,53.44733333333333,51.989,62.93860000000001,74.27680000000001
2022-11-12 09:40:00,MP 04: His & Hears,2022,11,12,9,5,40,52.621,51.3525,61.538116666666674,72.9149
2022-11-12 09:50:00,MP 04: His & Hears,2022,11,12,9,5,50,56.581500000000005,54.876666666666665,63.88341666666667,75.84851666666667
2022-11-12 10:00:00,MP 04: His & Hears,2022,11,12,10,5,0,69.836,69.11583333333333,74.05550000000001,86.0007
2022-11-12 10:10:00,MP 04: His & Hears,2022,11,12,10,5,10,54.34766666666666,52.896,61.9714,73.59446666666666
2022-11-12 10:20:00,MP 04: His & Hears,2022,11,12,10,5,20,54.13766666666666,52.73733333333334,61.92483333333334,73.57726666666667
2022-11-12 10:30:00,MP 04: His & Hears,2022,11,12,10,5,30,56.049666666666674,54.45,63.66723333333333,75.47748333333332
2022-11-12 10:40:00,MP 04: His & Hears,2022,11,12,10,5,40,57.702,56.0125,64.95163333333333,76.53348333333332
2022-11-12 10:50:00,MP 04: His & Hears,2022,11,12,10,5,50,58.63483333333333,56.996,65.31191666666668,76.93610000000001
2022-11-12 11:00:00,MP 04: His & Hears,2022,11,12,11,5,0,57.27716666666667,55.798,65.46513333333334,76.84486666666666
2022-11-12 11:10:00,MP 04: His & Hears,2022,11,12,11,5,10,57.23316666666667,55.6385,65.97836666666666,77.21793333333333
2022-11-12 11:20:00,MP 04: His & Hears,2022,11,12,11,5,20,54.11716666666666,52.02683333333333,61.35075,73.99585
2022-11-12 11:30:00,MP 04: His & Hears,2022,11,12,11,5,30,57.0675,55.17283333333333,64.62841666666667,76.49775
2022-11-12 11:40:00,MP 04: His & Hears,2022,11,12,11,5,40,57.37733333333333,55.53933333333333,66.3153,77.72138333333334
2022-11-12 11:50:00,MP 04: His & Hears,2022,11,12,11,5,50,56.02966666666667,54.40883333333333,63.94445,75.56871666666667
2022-11-12 12:00:00,MP 04: His & Hears,2022,11,12,12,5,0,57.10266666666666,55.353,65.38048333333333,76.74881666666667
2022-11-12 12:10:00,MP 04: His & Hears,2022,11,12,12,5,10,56.9325,55.04066666666667,63.45038333333334,75.67345
2022-11-12 12:20:00,MP 04: His & Hears,2022,11,12,12,5,20,57.86300000000001,56.341,67.25501666666668,79.65571666666666
2022-11-12 12:30:00,MP 04: His & Hears,2022,11,12,12,5,30,58.23216666666667,56.07683333333333,63.97581666666667,76.18925
2022-11-12 12:40:00,MP 04: His & Hears,2022,11,12,12,5,40,56.9065,54.771,63.622366666666665,75.51398333333333
2022-11-12 12:50:00,MP 04: His & Hears,2022,11,12,12,5,50,56.02466666666667,54.122,64.89986666666667,76.40383333333334
2022-11-12 13:00:00,MP 04: His & Hears,2022,11,12,13,5,0,54.505833333333335,52.615,61.1848,73.20498333333333
2022-11-12 13:10:00,MP 04: His & Hears,2022,11,12,13,5,10,56.255,54.601,63.66368333333333,75.20458333333333
2022-11-12 13:20:00,MP 04: His & Hears,2022,11,12,13,5,20,56.68933333333333,54.9725,64.02208333333333,75.62796666666667
2022-11-12 13:30:00,MP 04: His & Hears,2022,11,12,13,5,30,56.80233333333334,55.24283333333333,64.71145,76.22688333333333
2022-11-12 13:40:00,MP 04: His & Hears,2022,11,12,13,5,40,55.3685,53.67883333333333,65.59998333333333,76.5328
2022-11-12 13:50:00,MP 04: His & Hears,2022,11,12,13,5,50,55.73183333333333,54.0445,63.49106666666667,75.29756666666667
2022-11-12 14:00:00,MP 04: His & Hears,2022,11,12,14,5,0,56.4205,54.71416666666666,63.59365,75.33713333333333
2022-11-12 14:10:00,MP 04: His & Hears,2022,11,12,14,5,10,56.349,54.422666666666665,64.04718333333334,75.72081666666666
2022-11-12 14:20:00,MP 04: His & Hears,2022,11,12,14,5,20,57.471,55.41733333333334,62.727700000000006,75.08223333333332
2022-11-12 14:30:00,MP 04: His & Hears,2022,11,12,14,5,30,56.20766666666666,54.47683333333333,65.2719,76.6094
2022-11-12 14:40:00,MP 04: His & Hears,2022,11,12,14,5,40,56.54716666666667,54.42216666666666,62.932166666666674,74.97576666666667
2022-11-12 14:50:00,MP 04: His & Hears,2022,11,12,14,5,50,58.054833333333335,56.1425,65.11068333333334,77.0157
2022-11-12 15:00:00,MP 04: His & Hears,2022,11,12,15,5,0,57.532,55.59016666666666,65.53205000000001,77.11375
2022-11-12 15:10:00,MP 04: His & Hears,2022,11,12,15,5,10,57.71533333333333,55.75833333333333,64.79346666666667,76.47396666666667
2022-11-12 15:20:00,MP 04: His & Hears,2022,11,12,15,5,20,57.18866666666666,55.707,64.76689999999999,76.23215
2022-11-12 15:30:00,MP 04: His & Hears,2022,11,12,15,5,30,55.33783333333333,53.22183333333333,62.87638333333334,74.7061
2022-11-12 15:40:00,MP 04: His & Hears,2022,11,12,15,5,40,57.088166666666666,55.189,65.03824999999999,76.66104999999999
2022-11-12 15:50:00,MP 04: His & Hears,2022,11,12,15,5,50,57.56766666666667,55.74483333333333,64.828,76.55158333333333
2022-11-12 16:00:00,MP 04: His & Hears,2022,11,12,16,5,0,57.961333333333336,56.083333333333336,64.22873333333332,76.07816666666668
2022-11-12 16:10:00,MP 04: His & Hears,2022,11,12,16,5,10,56.08133333333334,54.17116666666666,63.080916666666674,74.95988333333334
2022-11-12 16:20:00,MP 04: His & Hears,2022,11,12,16,5,20,56.5735,54.74016666666667,63.26438333333333,75.25648333333334
2022-11-12 16:30:00,MP 04: His & Hears,2022,11,12,16,5,30,58.07616666666666,55.81666666666667,64.11534999999999,76.44061666666667
2022-11-12 16:40:00,MP 04: His & Hears,2022,11,12,16,5,40,59.35416666666666,57.19816666666667,64.87360000000001,77.07451666666667
2022-11-12 16:50:00,MP 04: His & Hears,2022,11,12,16,5,50,55.624833333333335,53.7855,61.881150000000005,74.11593333333333
2022-11-12 17:00:00,MP 04: His & Hears,2022,11,12,17,5,0,57.305166666666665,55.33166666666666,63.450516666666665,75.5223
2022-11-12 17:10:00,MP 04: His & Hears,2022,11,12,17,5,10,57.33583333333333,55.69583333333333,66.16255,77.26778333333333
2022-11-12 17:20:00,MP 04: His & Hears,2022,11,12,17,5,20,55.76166666666666,53.6855,62.80669999999999,74.77551666666666
2022-11-12 17:30:00,MP 04: His & Hears,2022,11,12,17,5,30,55.92483333333334,53.838166666666666,63.21995,75.19631666666668
2022-11-12 17:40:00,MP 04: His & Hears,2022,11,12,17,5,40,57.606,55.69116666666666,64.36288333333334,76.53928333333333
2022-11-12 17:50:00,MP 04: His & Hears,2022,11,12,17,5,50,60.22183333333333,58.41416666666667,66.50461666666666,78.44513333333333
2022-11-12 18:00:00,MP 04: His & Hears,2022,11,12,18,5,0,58.62433333333333,56.621,64.69866666666667,76.91590000000001
2022-11-12 18:10:00,MP 04: His & Hears,2022,11,12,18,5,10,59.06016666666667,57.44466666666667,65.99683333333333,77.5378
2022-11-12 18:20:00,MP 04: His & Hears,2022,11,12,18,5,20,57.14116666666666,55.26183333333333,63.511,75.68406666666667
2022-11-12 18:30:00,MP 04: His & Hears,2022,11,12,18,5,30,58.32316666666667,56.26933333333333,64.58371666666667,76.26208333333334
2022-11-12 18:40:00,MP 04: His & Hears,2022,11,12,18,5,40,58.92183333333333,57.07483333333334,66.5038,77.96303333333333
2022-11-12 18:50:00,MP 04: His & Hears,2022,11,12,18,5,50,60.799,58.52433333333333,65.79846666666667,77.99153333333334
2022-11-12 19:00:00,MP 04: His & Hears,2022,11,12,19,5,0,59.3835,57.7045,65.90076666666667,78.02438333333333
2022-11-12 19:10:00,MP 04: His & Hears,2022,11,12,19,5,10,58.807,56.96433333333333,65.1838,77.28148333333333
2022-11-12 19:20:00,MP 04: His & Hears,2022,11,12,19,5,20,55.5965,53.8275,63.36346666666667,75.01294999999999
2022-11-12 19:30:00,MP 04: His & Hears,2022,11,12,19,5,30,57.89366666666666,56.24333333333333,63.87191666666667,75.9275
2022-11-12 19:40:00,MP 04: His & Hears,2022,11,12,19,5,40,58.185833333333335,56.51183333333333,64.89408333333333,76.5557
2022-11-12 19:50:00,MP 04: His & Hears,2022,11,12,19,5,50,59.67633333333334,58.226,66.22473333333333,77.78389999999999
2022-11-12 20:00:00,MP 04: His & Hears,2022,11,12,20,5,0,56.65449999999999,55.0405,65.69315,76.78741666666666
2022-11-12 20:10:00,MP 04: His & Hears,2022,11,12,20,5,10,56.78916666666667,54.84766666666666,65.14483333333334,76.23446666666666
2022-11-12 20:20:00,MP 04: His & Hears,2022,11,12,20,5,20,56.46483333333334,54.83316666666667,63.79508333333334,75.35618333333333
2022-11-12 20:30:00,MP 04: His & Hears,2022,11,12,20,5,30,55.538833333333336,53.78033333333333,61.66665,73.55915
2022-11-12 20:40:00,MP 04: His & Hears,2022,11,12,20,5,40,54.3215,52.63583333333333,62.39495,73.95543333333333
2022-11-12 20:50:00,MP 04: His & Hears,2022,11,12,20,5,50,55.819833333333335,54.186,62.99938333333333,74.6097
2022-11-12 21:00:00,MP 04: His & Hears,2022,11,12,21,5,0,55.78283333333333,53.91133333333333,62.82971666666667,74.44213333333333
2022-11-12 21:10:00,MP 04: His & Hears,2022,11,12,21,5,10,56.05,54.433,62.95985,74.61211666666667
2022-11-12 21:20:00,MP 04: His & Hears,2022,11,12,21,5,20,54.72916666666666,52.811166666666665,61.44825,73.3176
2022-11-12 21:30:00,MP 04: His & Hears,2022,11,12,21,5,30,56.65016666666666,54.51983333333334,63.023050000000005,74.9411
2022-11-12 21:40:00,MP 04: His & Hears,2022,11,12,21,5,40,53.977,52.14433333333333,63.10028333333333,74.54756666666667
2022-11-12 21:50:00,MP 04: His & Hears,2022,11,12,21,5,50,53.42283333333334,51.434000000000005,60.23865000000001,72.81496666666668
2022-11-12 22:00:00,MP 04: His & Hears,2022,11,12,22,5,0,52.91803005008347,50.926043405676126,60.21255425709516,72.3156427378965
2022-11-12 22:10:00,MP 04: His & Hears,2022,11,12,22,5,10,56.30150250417362,54.23806343906511,62.20532554257095,74.26020033388981
2022-11-12 22:20:00,MP 04: His & Hears,2022,11,12,22,5,20,52.74883333333333,50.950833333333335,59.86416666666667,71.8574
2022-11-12 22:30:00,MP 04: His & Hears,2022,11,12,22,5,30,52.24433333333333,50.2855,59.48706666666666,71.43886666666667
2022-11-12 22:40:00,MP 04: His & Hears,2022,11,12,22,5,40,52.569833333333335,50.62883333333333,61.00206666666666,72.9006
2022-11-12 22:50:00,MP 04: His & Hears,2022,11,12,22,5,50,55.63966666666667,53.621500000000005,62.5234,74.35520000000001
2022-11-12 23:00:00,MP 04: His & Hears,2022,11,12,23,5,0,51.79666666666667,49.912,58.8066,70.68486666666666
2022-11-12 23:10:00,MP 04: His & Hears,2022,11,12,23,5,10,53.9875,51.99466666666667,60.91696666666667,72.89591666666666
2022-11-12 23:20:00,MP 04: His & Hears,2022,11,12,23,5,20,56.5475,54.1105,61.22475,73.97213333333333
